request_started_at,first_raw_event_ms,first_nonempty_text_ms,first_20_text_chars_ms,total_ms,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,retries,error,raw_events,response_chars,request_id,response_model,requested_service_tier,response_service_tier,azure_region,workload,provider,requested_model,iteration,request_shape_sha256,message_count,tool_count
2026-08-28T11:51:26.907228+00:00,1223.535768000147,1552.716940999744,1556.3426589997107,1565.0005909992615,10031,10028,3,20,0,null,20,51,chatcmpl-EHpPDMCeWDgucSOYRxuvtBVr4Iv4Z,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,8,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:28.475122+00:00,1327.8128700003435,1725.1452909986256,1727.6558769990515,1734.012103999703,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPE8WtHxJ2LpLyJ0046Y9wxLAz5,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,9,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:30.210585+00:00,1437.4913279989414,1602.9940749995149,1607.361772999866,1615.1743059999717,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPG9Z4YvQvmddpfrjFFooxE1x5V,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,10,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:31.827760+00:00,1278.3989340005064,1419.6387569991202,1422.9552849992615,1430.5733300006978,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPIkr1yGKCkUnDgfrsIrsopC6ac,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,11,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:33.261001+00:00,1492.657015000077,1511.3344790006522,1516.1152910004603,1523.4973180013185,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPJJMn3YTawZ463JDpMXg3V96vB,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,12,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:34.786589+00:00,1325.2554690006946,1698.326444000486,1700.2264650000143,1717.294372001561,10031,10028,3,31,0,null,31,91,chatcmpl-EHpPLZ52EY2w8dFaNQMYPB8p2pyiR,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,13,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:36.505202+00:00,1889.6507970002858,1892.0489869997255,1897.4772519995895,1905.9097919998749,10031,10028,3,20,0,null,20,51,chatcmpl-EHpPMqosLPaSRrdyNWPCWWKujFmRp,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,14,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:38.413035+00:00,2026.6760169997724,2065.824399000121,2067.0708029992966,2068.789487999311,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPO0gY5TU2C1UGLDLxb4dylYukw,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,15,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:40.482352+00:00,2316.1845480008196,2411.1077390007267,2412.11953399943,2416.436411000177,10031,10028,3,35,0,null,35,98,chatcmpl-EHpPQTlJgjz5ehCqeWxIGR85CxAzV,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,16,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:42.899396+00:00,1318.4133939994354,1637.3197309985699,1640.9403559991915,1650.2037809987087,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPTwJhjpXxAtv2Z7o3M7awWdYgU,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,17,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:44.551202+00:00,1493.7955670011434,1495.8164370000304,1501.5884260010353,1510.27361800152,10031,10028,3,20,0,null,20,51,chatcmpl-EHpPUe0UPgjJ8aJ6GYB7V8F2gvsFB,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,18,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:46.063042+00:00,1546.867208000549,1549.2625500010035,1554.7517930008325,1562.0724240015988,10031,10028,3,20,0,null,20,51,chatcmpl-EHpPWpcWgfhoW3aYkYQStk8M5zOJJ,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,19,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:47.627260+00:00,1698.4117569991213,2234.2652829993312,2235.8112549991347,2251.454613999158,10031,10028,3,32,0,null,32,96,chatcmpl-EHpPYr9ecOa4Wm6OaPVkkPFZ06au5,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,20,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:49.880507+00:00,1687.2381810007937,1964.1764170009992,1968.3035960006237,1975.3105210002104,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPafqkZFJ2APCL6pcffzJL7LiZa,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,21,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:51.857156+00:00,1897.8377460007323,1899.586266001279,1903.3315850010695,1910.1838860005955,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPcKraPpLMgJhCku6cEOlMvkTGQ,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,22,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:53.770223+00:00,1786.5876390005724,1903.804592000597,1904.5274690015503,1906.0517880006955,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPeCjXddayvqsysTn525cvVtBZc,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,23,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:55.676788+00:00,1561.4953309996054,1563.7688589995378,1568.067054000494,1580.3901269991911,10031,10028,3,24,0,null,24,60,chatcmpl-EHpPgwCAwQZsqPLeBsNgfqYjDWLNF,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,24,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:57.259057+00:00,1718.0413579990272,1761.8230859989126,1763.8139110003976,1785.1676609989227,10031,10028,3,38,0,null,38,118,chatcmpl-EHpPhjXKEUdVQalhwuxMKUyJKYyB0,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,25,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:51:59.045856+00:00,1275.4889219995675,1669.7057479996147,1671.3309789993218,1676.6506050007592,10031,10028,3,30,0,null,30,82,chatcmpl-EHpPjKTjdLzyecwJ7FHgJS4p6s9aI,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,26,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:52:00.723164+00:00,1276.7429619998438,1413.0178879986488,1416.0949269989942,1425.876174998848,10031,10028,3,21,0,null,21,61,chatcmpl-EHpPl5TjEuGnNs6OICGaCffjUpeaA,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,27,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:52:02.151233+00:00,1639.6961139998893,1642.0123940006306,1645.7048230004148,1654.5941320000566,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPmBHZypj4LiHmSKiMx4T0EcmEF,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,28,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:52:03.808336+00:00,1518.3299250002165,1519.6682160003547,1521.970419000354,1526.7466770001192,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPoPiv1I8PClxqmY90mCYZPHS5G,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,29,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
2026-08-28T11:52:05.336959+00:00,1793.9399850001791,2137.945263999427,2142.9163650009286,2149.3463280003198,10031,10028,3,19,0,null,19,47,chatcmpl-EHpPp4RkrKL1bFpHeC03AwqE0BRDl,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,30,ce5dc48a88cc06a8a4c1f72d31c323e18cd80b6b811c788cf68ebcdf63eb786b,3,4
